T_K,S,E_Vpm,delta_nm,c,rho_kg_m3,sigma_N_m,r_std_nm,N_std,G_std_eV,r_corr_nm,N_corr,G_corr_eV,barrier_change_pct,field_gain_J_per_molecule,CNT_validity_flag
253.0,3.0,600000000.0,-0.05,0.15,993.4714132445148,0.0783406314062995,1.04895071747974,160.55336509339097,2.253592827772696,1.092231858776538,181.25862442098784,2.9607270327918367,31.378081981119298,6.602627293896386e-22,preferred_CNT_range
253.0,3.0,600000000.0,0.0,0.15,993.4714132445148,0.0783406314062995,1.04895071747974,160.55336509339097,2.253592827772696,1.0447009983626694,158.60986251730176,2.2353694051446764,-0.8086386504003217,6.602627293896386e-22,preferred_CNT_range
253.0,3.0,600000000.0,0.05,0.15,993.4714132445148,0.0783406314062995,1.04895071747974,160.55336509339097,2.253592827772696,0.992288947225224,135.91538549091356,1.6643427767538677,-26.14713908196116,6.602627293896386e-22,preferred_CNT_range
253.0,3.0,600000000.0,0.1,0.15,993.4714132445148,0.0783406314062995,1.04895071747974,160.55336509339097,2.253592827772696,0.936120474455903,114.11674922044156,1.218550373346095,-45.9285475916947,6.602627293896386e-22,preferred_CNT_range
253.0,3.0,600000000.0,-0.05,0.3,993.4714132445148,0.0783406314062995,1.04895071747974,160.55336509339097,2.253592827772696,1.0881563511727537,179.23716379588302,2.9408918398999977,30.49792330083795,6.602627293896386e-22,preferred_CNT_range
253.0,3.0,600000000.0,0.0,0.3,993.4714132445148,0.0783406314062995,1.04895071747974,160.55336509339097,2.253592827772696,1.040451279245383,156.68210766794593,2.217219962756094,-1.6139945321245197,6.602627293896386e-22,preferred_CNT_range
253.0,3.0,600000000.0,0.05,0.3,993.4714132445148,0.0783406314062995,1.04895071747974,160.55336509339097,2.253592827772696,0.987805115817452,134.08122606025148,1.647965091886726,-26.873875725125224,6.602627293896386e-22,preferred_CNT_range
253.0,3.0,600000000.0,0.1,0.3,993.4714132445148,0.0783406314062995,1.04895071747974,160.55336509339097,2.253592827772696,0.9313433535456817,112.3786002295135,1.203970101052365,-46.57552658958849,6.602627293896386e-22,preferred_CNT_range
253.0,3.0,800000000.0,-0.05,0.0,993.4714132445148,0.0783406314062995,0.9467841588055472,118.06117688003408,1.8359770530463864,0.993821677668428,136.54618037435236,2.5009050260770853,36.216573182513486,1.145611809536741e-21,preferred_CNT_range
253.0,3.0,800000000.0,0.0,0.0,993.4714132445148,0.0783406314062995,0.9467841588055472,118.06117688003408,1.8359770530463864,0.9467841573807326,118.06117634702368,1.8359770530463864,1.6368272692628444e-14,1.145611809536741e-21,preferred_CNT_range
253.0,3.0,800000000.0,0.05,0.0,993.4714132445148,0.0783406314062995,0.9467841588055472,118.06117688003408,1.8359770530463864,0.8943904176798002,99.5257759736494,1.3254396940718962,-27.80739324205439,1.145611809536741e-21,preferred_CNT_range
253.0,3.0,800000000.0,0.1,0.0,993.4714132445148,0.0783406314062995,0.9467841588055472,118.06117688003408,1.8359770530463864,0.8379967870921164,81.86178685598152,0.9374382708727746,-48.94063249225752,1.145611809536741e-21,preferred_CNT_range
253.0,3.0,800000000.0,-0.05,0.075,993.4714132445148,0.0783406314062995,0.9467841588055472,118.06117688003408,1.8359770530463864,0.9906404635526076,135.2391239628578,2.486707516162968,35.443278663905,1.145611809536741e-21,preferred_CNT_range
253.0,3.0,800000000.0,0.0,0.075,993.4714132445148,0.0783406314062995,0.9467841588055472,118.06117688003408,1.8359770530463864,0.9434563314353532,116.82063684494304,1.8230936899409729,-0.7017170004405346,1.145611809536741e-21,preferred_CNT_range
253.0,3.0,800000000.0,0.05,0.075,993.4714132445148,0.0783406314062995,0.9467841588055472,118.06117688003408,1.8359770530463864,0.8908590646253937,98.3515411384532,1.31394526997421,-28.43345902422817,1.145611809536741e-21,preferred_CNT_range
253.0,3.0,800000000.0,0.1,0.075,993.4714132445148,0.0783406314062995,0.9467841588055472,118.06117688003408,1.8359770530463864,0.8342056145914192,80.7557556048907,0.927350553720208,-49.49007929148783,1.145611809536741e-21,preferred_CNT_range
253.0,3.0,800000000.0,-0.05,0.15,993.4714132445148,0.0783406314062995,0.9467841588055472,118.06117688003408,1.8359770530463864,0.9874601437418256,133.94079918887925,2.47255552158641,34.672463225167576,1.145611809536741e-21,preferred_CNT_range
253.0,3.0,800000000.0,0.0,0.15,993.4714132445148,0.0783406314062995,0.9467841588055472,118.06117688003408,1.8359770530463864,0.940128718015184,115.58889637404896,1.8102556914016303,-1.4009631330673378,1.145611809536741e-21,preferred_CNT_range
253.0,3.0,800000000.0,0.05,0.15,993.4714132445148,0.0783406314062995,0.9467841588055472,118.06117688003408,1.8359770530463864,0.8873255694658364,97.18587494498132,1.3024963058004968,-29.057048744737823,1.145611809536741e-21,preferred_CNT_range
253.0,3.0,800000000.0,0.1,0.15,993.4714132445148,0.0783406314062995,0.9467841588055472,118.06117688003408,1.8359770530463864,0.8304100049122101,79.65845491613226,0.9173085511585394,-50.03703615813311,1.145611809536741e-21,preferred_CNT_range
253.0,3.0,800000000.0,-0.05,0.3,993.4714132445148,0.0783406314062995,0.9467841588055472,118.06117688003408,1.8359770530463864,0.981102901343566,131.37049597160612,2.444388123271349,33.138272028805744,1.145611809536741e-21,preferred_CNT_range
253.0,3.0,800000000.0,0.0,0.3,993.4714132445148,0.0783406314062995,0.9467841588055472,118.06117688003408,1.8359770530463864,0.9334732772211564,113.15137319433389,1.7847157763956,-2.792043428088064,1.145611809536741e-21,preferred_CNT_range
253.0,3.0,800000000.0,0.05,0.3,993.4714132445148,0.0783406314062995,0.9467841588055472,118.06117688003408,1.8359770530463864,0.8802539673813522,94.88075522892046,1.2797347834353947,-30.29679857316485,1.145611809536741e-21,preferred_CNT_range
253.0,3.0,800000000.0,0.1,0.3,993.4714132445148,0.0783406314062995,0.9467841588055472,118.06117688003408,1.8359770530463864,0.8228051875595768,77.48992184711089,0.8973616889543847,-51.1234801401566,1.145611809536741e-21,preferred_CNT_range
253.0,3.0,1000000000.0,-0.05,0.0,993.4714132445148,0.0783406314062995,0.8460305198383216,84.23881517869695,1.4660113860901975,0.8926644342332948,98.95069638952782,2.069852119792152,41.189361790182105,1.7390496570454046e-21,preferred_CNT_range
253.0,3.0,1000000000.0,0.0,0.0,993.4714132445148,0.0783406314062995,0.8460305198383216,84.23881517869695,1.4660113860901975,0.8460305190297266,84.23881493716284,1.4660113860901975,0.0,1.7390496570454046e-21,preferred_CNT_range
253.0,3.0,1000000000.0,0.05,0.0,993.4714132445148,0.0783406314062995,0.8460305198383216,84.23881517869695,1.4660113860901975,0.793380475284515,69.47022171570951,1.0167598862206488,-30.644475488535395,1.7390496570454046e-21,preferred_CNT_range
253.0,3.0,1000000000.0,0.1,0.0,993.4714132445148,0.0783406314062995,0.8460305198383216,84.23881517869695,1.4660113860901975,0.7363815639450377,55.54729059034569,0.6868647075730766,-53.14738247668584,1.7390496570454046e-21,preferred_CNT_range
253.0,3.0,1000000000.0,-0.05,0.075,993.4714132445148,0.0783406314062995,0.8460305198383216,84.23881517869695,1.4660113860901975,0.8883673912613858,97.5285990552788,2.052478299443899,40.0042536448362,1.7390496570454046e-21,preferred_CNT_range
253.0,3.0,1000000000.0,0.0,0.075,993.4714132445148,0.0783406314062995,0.8460305198383216,84.23881517869695,1.4660113860901975,0.8415165736562593,82.89764268422475,1.4504094835213683,-1.064241568439582,1.7390496570454046e-21,preferred_CNT_range
253.0,3.0,1000000000.0,0.05,0.075,993.4714132445148,0.0783406314062995,0.8460305198383216,84.23881517869695,1.4660113860901975,0.7885515954851321,68.2094431171581,1.0030445840983968,-31.58002771223472,1.7390496570454046e-21,preferred_CNT_range
253.0,3.0,1000000000.0,0.1,0.075,993.4714132445148,0.0783406314062995,0.8460305198383216,84.23881517869695,1.4660113860901975,0.7311413246187806,54.3698522922524,0.6750553839248545,-53.95292353593486,1.7390496570454046e-21,preferred_CNT_range
253.0,3.0,1000000000.0,-0.05,0.15,993.4714132445148,0.0783406314062995,0.8460305198383216,84.23881517869695,1.4660113860901975,0.8840727005146792,96.12096002795832,2.035188329123385,38.82486510225294,1.7390496570454046e-21,preferred_CNT_range
253.0,3.0,1000000000.0,0.0,0.15,993.4714132445148,0.0783406314062995,0.8460305198383216,84.23881517869695,1.4660113860901975,0.8370026103763263,81.57077654861487,1.4348910460257045,-2.1227897927512056,1.7390496570454046e-21,preferred_CNT_range
253.0,3.0,1000000000.0,0.05,0.15,993.4714132445148,0.0783406314062995,0.8460305198383216,84.23881517869695,1.4660113860901975,0.7837183526353849,66.96289331234158,0.9894129769842964,-32.50987090741313,1.7390496570454046e-21,preferred_CNT_range
253.0,3.0,1000000000.0,0.1,0.15,993.4714132445148,0.0783406314062995,0.8460305198383216,84.23881517869695,1.4660113860901975,0.7258902009356533,53.206778022623006,0.6633303143318886,-54.752717432777374,1.7390496570454046e-21,preferred_CNT_range
253.0,3.0,1000000000.0,-0.05,0.3,993.4714132445148,0.0783406314062995,0.8460305198383216,84.23881517869695,1.4660113860901975,0.8754890511117375,93.34827929544832,2.000859938209265,36.483246801069576,1.7390496570454046e-21,preferred_CNT_range
253.0,3.0,1000000000.0,0.0,0.3,993.4714132445148,0.0783406314062995,0.8460305198383216,84.23881517869695,1.4660113860901975,0.8279747351027357,78.95968627707059,1.4041045700066674,-4.222805953003772,1.7390496570454046e-21,preferred_CNT_range
253.0,3.0,1000000000.0,0.05,0.3,993.4714132445148,0.0783406314062995,0.8460305198383216,84.23881517869695,1.4660113860901975,0.7740396427362707,64.51248497046255,0.9624008606262796,-34.35242933597057,1.7390496570454046e-21,preferred_CNT_range
253.0,3.0,1000000000.0,0.1,0.3,993.4714132445148,0.0783406314062995,0.8460305198383216,84.23881517869695,1.4660113860901975,0.7153533990785484,50.92324783499728,0.6401329109042277,-56.33506554055897,1.7390496570454046e-21,preferred_CNT_range
