replica,N,T_K,E_Vpm_0,Tstar_0,Estar_0,rho_star_0,L_star_0,alpha_ewald_0,mean_Estar_0,sd_Estar_time_0,mean_mz_0,acceptance_0,E_Vpm_E,Tstar_E,Estar_E,rho_star_E,L_star_E,alpha_ewald_E,mean_Estar_E,sd_Estar_time_E,mean_mz_E,acceptance_E,delta_E,pct_change,lower_energy
2,100,273.0,0.0,3.491163278956978,0.0,0.8,4.999999999999999,1.6000000000000003,-3945.471782808241,58.31581099884684,-0.0687966999225277,0.67488,1000000000.0,3.491163278956978,1.8084552985793736,0.8,4.999999999999999,1.6000000000000003,-4782.0713765736045,84.82939574960734,0.8582936318284485,0.666064,-836.5995937653634,21.20404453050993,True
3,100,273.0,0.0,3.491163278956978,0.0,0.8,4.999999999999999,1.6000000000000003,-3950.544530780877,60.64360390910875,-0.0019873857378881,0.670194,1000000000.0,3.491163278956978,1.8084552985793736,0.8,4.999999999999999,1.6000000000000003,-4817.581704825525,71.43340048709338,0.8721513263659865,0.666506,-867.037174044648,21.947282641394928,True
4,100,273.0,0.0,3.491163278956978,0.0,0.8,4.999999999999999,1.6000000000000003,-3892.641021575993,71.71691636184615,0.0581889722429985,0.67542,1000000000.0,3.491163278956978,1.8084552985793736,0.8,4.999999999999999,1.6000000000000003,-4806.505873131247,72.07249812326968,0.8717227083901823,0.668834,-913.8648515552545,23.476730746295814,True
5,100,273.0,0.0,3.491163278956978,0.0,0.8,4.999999999999999,1.6000000000000003,-3912.517613771197,58.40554345247242,0.2659853153703113,0.676744,1000000000.0,3.491163278956978,1.8084552985793736,0.8,4.999999999999999,1.6000000000000003,-4837.699520110417,59.75116540851382,0.8756665278925898,0.665472,-925.1819063392204,23.646715431587698,True
6,100,273.0,0.0,3.491163278956978,0.0,0.8,4.999999999999999,1.6000000000000003,-3893.802415177542,73.18162087380385,0.1340773442004089,0.677396,1000000000.0,3.491163278956978,1.8084552985793736,0.8,4.999999999999999,1.6000000000000003,-4773.239594879479,70.79835658213817,0.8621641096731767,0.668084,-879.4371797019371,22.58556254097547,True
7,100,273.0,0.0,3.491163278956978,0.0,0.8,4.999999999999999,1.6000000000000003,-3921.173317068908,66.58062919765591,0.018509220431627,0.675168,1000000000.0,3.491163278956978,1.8084552985793736,0.8,4.999999999999999,1.6000000000000003,-4798.376459301741,63.84257705812904,0.8674240252957804,0.667408,-877.2031422328332,22.370935209988268,True
0,20,293.0,0.0,3.746926156536244,0.0,0.8,2.924017738212866,2.735961514682715,-746.7524880690363,27.80777460471937,-0.256041894329382,0.70057,1000000000.0,3.746926156536244,1.8084552985793736,0.8,2.924017738212866,2.735961514682715,-919.1140594192764,34.756647728129145,0.8222746735969584,0.68812,-172.36157135024007,23.081486048467706,True
1,20,293.0,0.0,3.746926156536244,0.0,0.8,2.924017738212866,2.735961514682715,-747.4304141960464,29.240472369455794,-0.2517279517330757,0.69364,1000000000.0,3.746926156536244,1.8084552985793736,0.8,2.924017738212866,2.735961514682715,-905.935881770246,30.458351156903323,0.8340893241094857,0.69469,-158.50546757419966,21.20671898864215,True
2,20,293.0,0.0,3.746926156536244,0.0,0.8,2.924017738212866,2.735961514682715,-775.3202549263655,31.890728091421728,-0.2779643496172569,0.68926996,1000000000.0,3.746926156536244,1.8084552985793736,0.8,2.924017738212866,2.735961514682715,-919.2030879489464,29.908870745099357,0.8181090667597286,0.68856996,-143.88283302258094,18.557858137763464,True
3,20,293.0,0.0,3.746926156536244,0.0,0.8,2.924017738212866,2.735961514682715,-748.3456458637419,31.6553766305453,0.2357174150249028,0.69554996,1000000000.0,3.746926156536244,1.8084552985793736,0.8,2.924017738212866,2.735961514682715,-921.0590788701396,30.43804486097985,0.8196055043190785,0.68367,-172.71343300639774,23.079366327714997,True
4,20,293.0,0.0,3.746926156536244,0.0,0.8,2.924017738212866,2.735961514682715,-754.2035239208946,28.913247024978546,0.2994293189079354,0.69602,1000000000.0,3.746926156536244,1.8084552985793736,0.8,2.924017738212866,2.735961514682715,-929.9114763279416,26.26320623257657,0.8381470031740457,0.68726,-175.70795240704706,23.29715346510054,True
5,20,293.0,0.0,3.746926156536244,0.0,0.8,2.924017738212866,2.735961514682715,-756.2082982493273,28.2641802156684,-0.2649769184392311,0.69674,1000000000.0,3.746926156536244,1.8084552985793736,0.8,2.924017738212866,2.735961514682715,-922.5132830355944,42.40128632706909,0.8092129889280631,0.68715,-166.30498478626714,21.991954488105236,True
6,20,293.0,0.0,3.746926156536244,0.0,0.8,2.924017738212866,2.735961514682715,-767.1660761788074,29.66043047823413,0.4436028788879245,0.7021,1000000000.0,3.746926156536244,1.8084552985793736,0.8,2.924017738212866,2.735961514682715,-923.1785902161312,35.947743982587355,0.8335965108014889,0.69231,-156.01251403732374,20.336211269196045,True
7,20,293.0,0.0,3.746926156536244,0.0,0.8,2.924017738212866,2.735961514682715,-756.2840685465111,35.74979271761364,0.221845206895085,0.68985,1000000000.0,3.746926156536244,1.8084552985793736,0.8,2.924017738212866,2.735961514682715,-904.3402773382164,35.16443292539265,0.8072741868495238,0.68992,-148.05620879170533,19.576798579963732,True
0,50,293.0,0.0,3.746926156536244,0.0,0.8,3.9685026299204975,2.015873679831797,-1916.494817828064,41.25871180321695,-0.0170796287380044,0.685612,1000000000.0,3.746926156536244,1.8084552985793736,0.8,3.9685026299204975,2.015873679831797,-2344.314411484296,55.16008411149933,0.8546036927573214,0.67868,-427.8195936562322,22.32302376591208,True
1,50,293.0,0.0,3.746926156536244,0.0,0.8,3.9685026299204975,2.015873679831797,-1920.1769256298128,51.56830364841736,-0.1044748464693415,0.682308,1000000000.0,3.746926156536244,1.8084552985793736,0.8,3.9685026299204975,2.015873679831797,-2339.067232498905,55.29984413388553,0.8409571856230963,0.67756,-418.8903068690922,21.815193239638443,True
2,50,293.0,0.0,3.746926156536244,0.0,0.8,3.9685026299204975,2.015873679831797,-1922.9284895944825,44.41556649770236,-0.212619310893281,0.689636,1000000000.0,3.746926156536244,1.8084552985793736,0.8,3.9685026299204975,2.015873679831797,-2317.646843031242,49.59588109730059,0.806532317030299,0.679756,-394.71835343675957,20.526938758913488,True
3,50,293.0,0.0,3.746926156536244,0.0,0.8,3.9685026299204975,2.015873679831797,-1938.1046791548524,50.42810927618884,0.4088184121496734,0.688576,1000000000.0,3.746926156536244,1.8084552985793736,0.8,3.9685026299204975,2.015873679831797,-2323.8979002566243,43.87084404337055,0.8378611810932645,0.680728,-385.7932211017719,19.905695768197848,True
4,50,293.0,0.0,3.746926156536244,0.0,0.8,3.9685026299204975,2.015873679831797,-1928.5830219125703,45.09102487012688,-0.0975643947022754,0.688,1000000000.0,3.746926156536244,1.8084552985793736,0.8,3.9685026299204975,2.015873679831797,-2307.229611908958,47.542325930682296,0.8435135156764246,0.682188,-378.64658999638755,19.63340886517215,True
5,50,293.0,0.0,3.746926156536244,0.0,0.8,3.9685026299204975,2.015873679831797,-1935.2871175362636,46.57744715008265,0.1416230935089392,0.686264,1000000000.0,3.746926156536244,1.8084552985793736,0.8,3.9685026299204975,2.015873679831797,-2332.557844531349,55.29025209347165,0.8320804678588596,0.679136,-397.2707269950854,20.527740994878055,True
6,50,293.0,0.0,3.746926156536244,0.0,0.8,3.9685026299204975,2.015873679831797,-1922.5527705911104,50.18942768013556,0.4116572043330788,0.686848,1000000000.0,3.746926156536244,1.8084552985793736,0.8,3.9685026299204975,2.015873679831797,-2300.099538197061,71.62633307384694,0.8177383039338172,0.682188,-377.54676760595066,19.637784376127666,True
7,50,293.0,0.0,3.746926156536244,0.0,0.8,3.9685026299204975,2.015873679831797,-1944.43822339746,44.638009829463535,0.4482211499003223,0.684176,1000000000.0,3.746926156536244,1.8084552985793736,0.8,3.9685026299204975,2.015873679831797,-2318.141009239522,50.9442645572025,0.8303269838031865,0.677972,-373.7027858420622,19.21906190411657,True
0,100,293.0,0.0,3.746926156536244,0.0,0.8,4.999999999999999,1.6000000000000003,-3813.622132259985,62.520006959887546,-0.0222393491585649,0.688562,1000000000.0,3.746926156536244,1.8084552985793736,0.8,4.999999999999999,1.6000000000000003,-4721.109453220543,84.52540827206079,0.854956020336825,0.67727,-907.4873209605585,23.79594226926656,True
1,100,293.0,0.0,3.746926156536244,0.0,0.8,4.999999999999999,1.6000000000000003,-3801.0127627285674,78.83541980133401,0.2712221571788667,0.687162,1000000000.0,3.746926156536244,1.8084552985793736,0.8,4.999999999999999,1.6000000000000003,-4673.882963853555,72.1584099641562,0.8522731297769689,0.682354,-872.870201124988,22.964148126100888,True
2,100,293.0,0.0,3.746926156536244,0.0,0.8,4.999999999999999,1.6000000000000003,-3859.453269638655,62.85310903711189,-0.0062658231466817,0.688092,1000000000.0,3.746926156536244,1.8084552985793736,0.8,4.999999999999999,1.6000000000000003,-4668.459598681528,66.48570934586061,0.8615694638237347,0.682558,-809.0063290428734,20.961682200096114,True
3,100,293.0,0.0,3.746926156536244,0.0,0.8,4.999999999999999,1.6000000000000003,-3813.908196327114,64.11159405587064,-0.2805295916409849,0.68903,1000000000.0,3.746926156536244,1.8084552985793736,0.8,4.999999999999999,1.6000000000000003,-4692.973211646505,64.61337596049677,0.8651060136437468,0.682742,-879.0650153193906,23.048929603653054,True
4,100,293.0,0.0,3.746926156536244,0.0,0.8,4.999999999999999,1.6000000000000003,-3814.653594079248,63.264845456476266,-0.0974373160170987,0.690328,1000000000.0,3.746926156536244,1.8084552985793736,0.8,4.999999999999999,1.6000000000000003,-4665.705058647622,60.73405646510388,0.8499243476821391,0.683246,-851.0514645683738,22.310058923549363,True
5,100,293.0,0.0,3.746926156536244,0.0,0.8,4.999999999999999,1.6000000000000003,-3826.3880339593375,67.6136576097115,0.0197131250554114,0.685018,1000000000.0,3.746926156536244,1.8084552985793736,0.8,4.999999999999999,1.6000000000000003,-4694.394820815755,65.19597080337194,0.8517071578802968,0.67944,-868.0067868564179,22.684755940924575,True
6,100,293.0,0.0,3.746926156536244,0.0,0.8,4.999999999999999,1.6000000000000003,-3824.62927796872,70.91993997928765,0.0606545543524191,0.689328,1000000000.0,3.746926156536244,1.8084552985793736,0.8,4.999999999999999,1.6000000000000003,-4700.356683898653,67.2596844315617,0.8597132664769176,0.68022,-875.7274059299325,22.897053342514695,True
7,100,293.0,0.0,3.746926156536244,0.0,0.8,4.999999999999999,1.6000000000000003,-3807.4616499250938,69.34907318347575,0.0753659522564522,0.687302,1000000000.0,3.746926156536244,1.8084552985793736,0.8,4.999999999999999,1.6000000000000003,-4692.256251281153,62.64794899894176,0.8512615840461875,0.680678,-884.794601356059,23.238437644499086,True
0,20,313.0,0.0,4.00268903411551,0.0,0.8,2.924017738212866,2.735961514682715,-761.8780672993083,31.651338863630837,-0.1075840805733002,0.70355,1000000000.0,4.00268903411551,1.8084552985793736,0.8,2.924017738212866,2.735961514682715,-891.1557754477311,35.74814347153987,0.7949110563814393,0.70186996,-129.2777081484228,16.96829370698176,True
1,20,313.0,0.0,4.00268903411551,0.0,0.8,2.924017738212866,2.735961514682715,-749.7319686806318,33.63652714181313,0.1474612140804275,0.70697,1000000000.0,4.00268903411551,1.8084552985793736,0.8,2.924017738212866,2.735961514682715,-891.6367665948372,35.83882194586994,0.8121078147333249,0.70127,-141.90479791420546,18.927403904615087,True
2,20,313.0,0.0,4.00268903411551,0.0,0.8,2.924017738212866,2.735961514682715,-756.7618407913402,27.266038266673835,-0.1795124924066094,0.69644,1000000000.0,4.00268903411551,1.8084552985793736,0.8,2.924017738212866,2.735961514682715,-913.1806281733896,32.598331310365694,0.8140172741760267,0.69172996,-156.41878738204935,20.669486613976648,True
3,20,313.0,0.0,4.00268903411551,0.0,0.8,2.924017738212866,2.735961514682715,-750.8544526346333,37.25700072472728,0.2297784935034455,0.70067,1000000000.0,4.00268903411551,1.8084552985793736,0.8,2.924017738212866,2.735961514682715,-893.5402489835311,28.40133087868531,0.7858743441428587,0.69701,-142.68579634889784,19.003123154991655,True
4,20,313.0,0.0,4.00268903411551,0.0,0.8,2.924017738212866,2.735961514682715,-752.9692757678349,31.415576819094,0.4734468257856256,0.70651996,1000000000.0,4.00268903411551,1.8084552985793736,0.8,2.924017738212866,2.735961514682715,-893.9566312060352,37.98849715577541,0.7646747941682714,0.69816,-140.98735543820032,18.724184369200124,True
5,20,313.0,0.0,4.00268903411551,0.0,0.8,2.924017738212866,2.735961514682715,-749.6985170807679,35.93077502825841,-0.2339664199144959,0.70425,1000000000.0,4.00268903411551,1.8084552985793736,0.8,2.924017738212866,2.735961514682715,-907.033208837996,32.45182477962466,0.835232530615581,0.69628,-157.33469175722803,20.986394953783503,True
6,20,313.0,0.0,4.00268903411551,0.0,0.8,2.924017738212866,2.735961514682715,-761.385595830674,34.533296111029934,0.1678712291991698,0.70326996,1000000000.0,4.00268903411551,1.8084552985793736,0.8,2.924017738212866,2.735961514682715,-900.3036138482321,29.021934719361504,0.8113133722829305,0.70342,-138.9180180175581,18.24542239546811,True
7,20,313.0,0.0,4.00268903411551,0.0,0.8,2.924017738212866,2.735961514682715,-737.7207314322872,27.135879457934603,-0.0277857685158255,0.70883,1000000000.0,4.00268903411551,1.8084552985793736,0.8,2.924017738212866,2.735961514682715,-894.3851662607855,32.85995230839716,0.8177411620326668,0.70331997,-156.66443482849832,21.236279279332955,True
0,50,313.0,0.0,4.00268903411551,0.0,0.8,3.9685026299204975,2.015873679831797,-1878.2156237550944,56.61522021685221,-0.0701552323825789,0.700484,1000000000.0,4.00268903411551,1.8084552985793736,0.8,3.9685026299204975,2.015873679831797,-2282.487713978296,52.544526518250095,0.8481390210018522,0.691856,-404.27209022320176,21.524264046688383,True
1,50,313.0,0.0,4.00268903411551,0.0,0.8,3.9685026299204975,2.015873679831797,-1893.9242665399252,49.31729046597819,0.4467827934115748,0.697688,1000000000.0,4.00268903411551,1.8084552985793736,0.8,3.9685026299204975,2.015873679831797,-2295.5238181439054,47.1907279388207,0.8300811127030391,0.693532,-401.5995516039802,21.204625691695483,True
2,50,313.0,0.0,4.00268903411551,0.0,0.8,3.9685026299204975,2.015873679831797,-1870.0840169367957,53.195679855108565,-0.1883859042310965,0.697664,1000000000.0,4.00268903411551,1.8084552985793736,0.8,3.9685026299204975,2.015873679831797,-2271.369099802976,51.04969127811184,0.8310773241472882,0.692464,-401.28508286618035,21.458131251422955,True
3,50,313.0,0.0,4.00268903411551,0.0,0.8,3.9685026299204975,2.015873679831797,-1873.7061550086055,65.39983221809732,0.310072721409143,0.701672,1000000000.0,4.00268903411551,1.8084552985793736,0.8,3.9685026299204975,2.015873679831797,-2319.946249197276,55.0921074254094,0.8637710765914738,0.690528,-446.24009418867035,23.815905871677135,True
4,50,313.0,0.0,4.00268903411551,0.0,0.8,3.9685026299204975,2.015873679831797,-1851.6226268813791,54.73467618083737,-0.0314392018030773,0.701556,1000000000.0,4.00268903411551,1.8084552985793736,0.8,3.9685026299204975,2.015873679831797,-2280.9227312853945,56.76091108531976,0.8291686103745345,0.692196,-429.3001044040154,23.18507552087274,True
5,50,313.0,0.0,4.00268903411551,0.0,0.8,3.9685026299204975,2.015873679831797,-1859.6417766806223,48.26596892542838,0.0901361170444445,0.69901997,1000000000.0,4.00268903411551,1.8084552985793736,0.8,3.9685026299204975,2.015873679831797,-2280.4805258662127,47.06494922611358,0.8309756715211889,0.690856,-420.83874918559036,22.630097606043716,True
6,50,313.0,0.0,4.00268903411551,0.0,0.8,3.9685026299204975,2.015873679831797,-1870.5656610629508,41.09547183769342,-0.0684928731227743,0.701136,1000000000.0,4.00268903411551,1.8084552985793736,0.8,3.9685026299204975,2.015873679831797,-2285.7912359128195,73.44865072644986,0.8183782589682697,0.692512,-415.22557484986874,22.197861507514062,True
7,50,313.0,0.0,4.00268903411551,0.0,0.8,3.9685026299204975,2.015873679831797,-1885.464937625736,51.51660748148392,0.2962972139357521,0.69865197,1000000000.0,4.00268903411551,1.8084552985793736,0.8,3.9685026299204975,2.015873679831797,-2306.4573848702366,49.96471837148405,0.839459328597735,0.68926,-420.9924472445007,22.328309524261623,True
0,100,313.0,0.0,4.00268903411551,0.0,0.8,4.999999999999999,1.6000000000000003,-3742.9118653141873,69.71839783678213,0.1935637282049949,0.698096,1000000000.0,4.00268903411551,1.8084552985793736,0.8,4.999999999999999,1.6000000000000003,-4581.98677915233,72.23787800027533,0.8391701951203695,0.69263,-839.074913838143,22.41770429098013,True
1,100,313.0,0.0,4.00268903411551,0.0,0.8,4.999999999999999,1.6000000000000003,-3736.137613660025,69.8530528811835,0.182680315667702,0.698914,1000000000.0,4.00268903411551,1.8084552985793736,0.8,4.999999999999999,1.6000000000000003,-4612.009348049318,64.80978493868709,0.8507771980761766,0.692102,-875.8717343892927,23.443240719692447,True
2,100,313.0,0.0,4.00268903411551,0.0,0.8,4.999999999999999,1.6000000000000003,-3766.599278069335,70.4307885299595,-0.2420839182893586,0.698388,1000000000.0,4.00268903411551,1.8084552985793736,0.8,4.999999999999999,1.6000000000000003,-4542.033157742192,67.63962257536988,0.8190691552545207,0.69596,-775.4338796728571,20.587108487694636,True
3,100,313.0,0.0,4.00268903411551,0.0,0.8,4.999999999999999,1.6000000000000003,-3729.206978984687,65.10470213173802,-0.0889192088891229,0.700562,1000000000.0,4.00268903411551,1.8084552985793736,0.8,4.999999999999999,1.6000000000000003,-4571.6500866265615,76.8156062909666,0.8304821442319797,0.692588,-842.4431076418746,22.590408963335094,True
4,100,313.0,0.0,4.00268903411551,0.0,0.8,4.999999999999999,1.6000000000000003,-3740.6196253898265,61.87463858824298,0.0826405029763581,0.70029,1000000000.0,4.00268903411551,1.8084552985793736,0.8,4.999999999999999,1.6000000000000003,-4658.277341346188,99.18252939856792,0.8631405743654117,0.69189,-917.6577159563617,24.532238181280686,True
5,100,313.0,0.0,4.00268903411551,0.0,0.8,4.999999999999999,1.6000000000000003,-3740.818289004396,69.88721964429115,0.0104192316022855,0.698808,1000000000.0,4.00268903411551,1.8084552985793736,0.8,4.999999999999999,1.6000000000000003,-4584.795295492537,73.50633510634826,0.8373785574262111,0.692898,-843.9770064881409,22.56129384762931,True
6,100,313.0,0.0,4.00268903411551,0.0,0.8,4.999999999999999,1.6000000000000003,-3758.034799204331,76.6069907867854,0.1416321071496422,0.697536,1000000000.0,4.00268903411551,1.8084552985793736,0.8,4.999999999999999,1.6000000000000003,-4633.46569619884,58.95440322132022,0.8565734456915362,0.690316,-875.4308969945091,23.2949119358836,True
7,100,313.0,0.0,4.00268903411551,0.0,0.8,4.999999999999999,1.6000000000000003,-3744.237299337729,67.00852572475819,0.0464100216922321,0.701384,1000000000.0,4.00268903411551,1.8084552985793736,0.8,4.999999999999999,1.6000000000000003,-4599.465694006924,68.66239779827777,0.8414593876839315,0.690866,-855.2283946691955,22.841191043646358,True
